uid	orderId	pf	productId	orderInfo	time	currency	spend	paid	status	payLevel	buildingLv
898869574000041	12999763169054705758.1333689258762880	google	9635		1427408809039	0	4.99	0.00	0	12	0
911641346000041	12999763169054705758.1333689258762880	google	9635		1427409286550	0	4.99	0.00	0	12	0
396086707000135	12999763169054705758.1349473726182037	google	9637		1427409859642	0	19.99	0.00	0	14	0
742469029000021	12999763169054705758.1349473726182037	google	9637		1427410182515	0	19.99	0.00	0	21	0
1052611839000001	12999763169054705758.1349473726182037	google	9637		1427410223018	0	19.99	0.00	0	16	0
127774188000098	12999763169054705758.1349473726182037	google	9637		1427410286749	0	19.99	0.00	0	14	0
307556671000084	12999763169054705758.1349473726182037	google	9637		1427410390359	0	19.99	0.00	0	16	0
137339598000046	12999763169054705758.1349473726182037	google	9637		1427410492022	0	19.99	0.00	0	18	0
532075156000041	12999763169054705758.1349473726182037	google	9637		1427410531686	0	19.99	0.00	0	24	0
1226157695000145	12999763169054705758.1349473726182037	google	9637		1427410603881	0	19.99	0.00	0	12	0
934138949000041	12999763169054705758.1349473726182037	google	9637		1427410800469	0	19.99	0.00	0	13	0
934148195000041	12999763169054705758.1349473726182037	google	9637		1427410884949	0	19.99	0.00	0	12	0
796934447000041	12999763169054705758.1349473726182037	google	9637		1427411003807	0	19.99	0.00	0	18	0
957827274000041	12999763169054705758.1349473726182037	google	9637		1427411076746	0	19.99	0.00	0	10	0
388645261000125	12999763169054705758.1349473726182037	google	9637		1427411150249	0	19.99	0.00	0	13	0
951249802000041	12999763169054705758.1349473726182037	google	9637		1427411229826	0	19.99	0.00	0	11	0
95127560000041	12999763169054705758.1349473726182037	google	9637		1427411298540	0	19.99	0.00	0	11	0
957452846000041	12999763169054705758.1349473726182037	google	9637		1427411343429	0	19.99	0.00	0	11	0
957423335000041	12999763169054705758.1349473726182037	google	9637		1427411437406	0	19.99	0.00	0	11	0
993353574000041	12999763169054705758.1349473726182037	google	9637		1427411492190	0	19.99	0.00	0	9	0
169984011000101	12999763169054705758.1349473726182037	google	9637		1427411616533	0	19.99	0.00	0	14	0
957847637000041	12999763169054705758.1349473726182037	google	9637		1427411705386	0	19.99	0.00	0	10	0
957859619000041	12999763169054705758.1349473726182037	google	9637		1427411763887	0	19.99	0.00	0	10	0
720029467000108	12999763169054705758.1349473726182037	google	9637		1427411906332	0	19.99	0.00	0	13	0
881994185000031	12999763169054705758.1349473726182037	google	9637		1427412069440	0	19.99	0.00	0	16	0
933132864000041	12999763169054705758.1349473726182037	google	9637		1427415850291	0	19.99	0.00	0	12	0
957223479000041	12999763169054705758.1349473726182037	google	9637		1427416060561	0	19.99	0.00	0	10	0
957392189000041	12999763169054705758.1349473726182037	google	9637		1427416368709	0	19.99	0.00	0	10	0
957413929000041	12999763169054705758.1349473726182037	google	9637		1427416572822	0	19.99	0.00	0	10	0
97262453000041	12999763169054705758.1349473726182037	google	9637		1427416722497	0	19.99	0.00	0	10	0
958478932000041	12999763169054705758.1349473726182037	google	9637		1427416922977	0	19.99	0.00	0	8	0
32238677000048	12999763169054705758.1349473726182037	google	9637		1427417274408	0	19.99	0.00	0	12	0
52878338000051	12999763169054705758.1349473726182037	google	9637		1427426027226	0	19.99	0.00	0	15	0
904645308000080	12999763169054705758.1349473726182037	google	9637		1427426418243	0	19.99	0.00	0	11	0
960672048000041	12999763169054705758.1349473726182037	google	9637		1427429305528	0	19.99	0.00	0	8	0
957769954000041	12999763169054705758.1349473726182037	google	9637		1427429900901	0	19.99	0.00	0	9	0
997697819000041	12999763169054705758.1349473726182037	google	9637		1427454861921	0	19.99	0.00	0	4	0
998076427000041	12999763169054705758.1349473726182037	google	9637		1427456232599	0	19.99	0.00	0	1	0
998085703000041	12999763169054705758.1349473726182037	google	9637		1427456648592	0	19.99	0.00	0	1	0
532075156000041	12999763169054705758.1363166439226255	google	9665		1427840940694	0	4.99	0.00	0	24	0
719848926000041	12999763169054705758.1363166439226255	google	9665		1427841122746	0	4.99	0.00	0	24	0
127774188000098	12999763169054705758.1363166439226255	google	9665		1427841208244	0	4.99	0.00	0	15	0
307556671000084	12999763169054705758.1363166439226255	google	9665		1427841268148	0	4.99	0.00	0	17	0
742469029000021	12999763169054705758.1363166439226255	google	9665		1427841330129	0	4.99	0.00	0	21	0
87235411000041	12999763169054705758.1363166439226255	google	9665		1427841409761	0	4.99	0.00	0	19	0
137339598000046	12999763169054705758.1363166439226255	google	9665		1427841459118	0	4.99	0.00	0	19	0
998691484000005	12999763169054705758.1363166439226255	google	9665		1427841667170	0	4.99	0.00	0	22	0
999494115000005	12999763169054705758.1363166439226255	google	9665		1427841792210	0	4.99	0.00	0	19	0
1226157695000145	12999763169054705758.1363166439226255	google	9665		1427842131274	0	4.99	0.00	0	14	0
934148195000041	12999763169054705758.1363166439226255	google	9665		1427842718162	0	4.99	0.00	0	14	0
796934447000041	12999763169054705758.1363166439226255	google	9665		1427843076772	0	4.99	0.00	0	18	0
957827274000041	12999763169054705758.1363166439226255	google	9665		1427843124794	0	4.99	0.00	0	11	0
388645261000125	12999763169054705758.1363166439226255	google	9665		1427843291548	0	4.99	0.00	0	15	0
720029467000108	12999763169054705758.1363166439226255	google	9665		1427843630053	0	4.99	0.00	0	14	0
895312850000041	12999763169054705758.1363166439226255	google	9665		1427843681609	0	4.99	0.00	0	13	0
881994185000031	12999763169054705758.1363166439226255	google	9665		1427843904628	0	4.99	0.00	0	18	0
396086707000135	12999763169054705758.1363166439226255	google	9665		1427844293629	0	4.99	0.00	0	15	0
1052611839000001	12999763169054705758.1363166439226255	google	9665		1427844383537	0	4.99	0.00	0	16	0
951249802000041	12999763169054705758.1363166439226255	google	9665		1427844485090	0	4.99	0.00	0	12	0
95127560000041	12999763169054705758.1363166439226255	google	9665		1427844578452	0	4.99	0.00	0	12	0
957423335000041	12999763169054705758.1363166439226255	google	9665		1427844649370	0	4.99	0.00	0	14	0
957452846000041	12999763169054705758.1363166439226255	google	9665		1427853310161	0	4.99	0.00	0	13	0
532075156000041	12999763169054705758.1385855113451738	google	9255		1427987392211	0	4.99	0.00	0	24	0
719848926000041	12999763169054705758.1385855113451738	google	9255		1427987772310	0	4.99	0.00	0	24	0
742469029000021	12999763169054705758.1385855113451738	google	9255		1427987945108	0	4.99	0.00	0	22	0
87235411000041	12999763169054705758.1385855113451738	google	9255		1428005346635	0	4.99	0.00	0	19	0
127774188000098	12999763169054705758.1385855113451738	google	9255		1428006010013	0	4.99	0.00	0	15	0
1226157695000145	12999763169054705758.1385855113451738	google	9255		1428006182026	0	4.99	0.00	0	14	0
934138949000041	12999763169054705758.1385855113451738	google	9255		1428006509830	0	4.99	0.00	0	14	0
934148195000041	12999763169054705758.1385855113451738	google	9255		1428006650600	0	4.99	0.00	0	14	0
796934447000041	12999763169054705758.1385855113451738	google	9255		1428006868902	0	4.99	0.00	0	18	0
957827274000041	12999763169054705758.1385855113451738	google	9255		1428006916719	0	4.99	0.00	0	12	0
388645261000125	12999763169054705758.1385855113451738	google	9255		1428007201211	0	4.99	0.00	0	15	0
689077699000041	12999763169054705758.1385855113451738	google	9255		1428010405918	0	4.99	0.00	0	21	0
396086707000135	12999763169054705758.1385855113451738	google	9255		1428011878920	0	4.99	0.00	0	16	0
999494115000005	12999763169054705758.1385855113451738	google	9255		1428011935542	0	4.99	0.00	0	19	0
1052611839000001	12999763169054705758.1385855113451738	google	9255		1428012016941	0	4.99	0.00	0	17	0
998691484000005	12999763169054705758.1385855113451738	google	9255		1428012111297	0	4.99	0.00	0	22	0
158942463000041	12999763169054705758.1385855113451738	google	9255		1428013994897	0	4.99	0.00	0	19	0
895312850000041	12999763169054705758.1385855113451738	google	9255		1428016631475	0	4.99	0.00	0	13	0
1006073968000041	12999763169054705758.1385855113451738	google	9255		1428016671235	0	4.99	0.00	0	4	0
881994185000031	12999763169054705758.1385855113451738	google	9255		1428018727702	0	4.99	0.00	0	18	0
1006584520000041	12999763169054705758.1385855113451738	google	9255		1428019190286	0	4.99	0.00	0	1	0
951249802000041	12999763169054705758.1385855113451738	google	9255		1428031423441	0	4.99	0.00	0	13	0
957859619000041	12999763169054705758.1385855113451738	google	9255		1428355135996	0	4.99	0.00	0	14	0
532075156000041	12999763169054705758.1362068344190264	google	9705		1428540274733	0	4.99	0.00	0	25	0
719848926000041	12999763169054705758.1362068344190264	google	9705		1428540518601	0	4.99	0.00	0	24	0
742469029000021	12999763169054705758.1362068344190264	google	9705		1428540748085	0	4.99	0.00	0	22	0
137339598000046	12999763169054705758.1362068344190264	google	9705		1428540819655	0	4.99	0.00	0	19	0
87235411000041	12999763169054705758.1362068344190264	google	9705		1428540883899	0	4.99	0.00	0	19	0
158942463000041	12999763169054705758.1362068344190264	google	9705		1428540947637	0	4.99	0.00	0	19	0
1052611839000001	12999763169054705758.1362068344190264	google	9705		1428541216706	0	4.99	0.00	0	17	0
127774188000098	12999763169054705758.1362068344190264	google	9705		1428541307122	0	4.99	0.00	0	15	0
307556671000084	12999763169054705758.1362068344190264	google	9705		1428541387148	0	4.99	0.00	0	17	0
1226157695000145	12999763169054705758.1362068344190264	google	9705		1428541593550	0	4.99	0.00	0	14	0
934138949000041	12999763169054705758.1362068344190264	google	9705		1428541843078	0	4.99	0.00	0	14	0
934148195000041	12999763169054705758.1362068344190264	google	9705		1428542201693	0	4.99	0.00	0	14	0
957827274000041	12999763169054705758.1362068344190264	google	9705		1428542249091	0	4.99	0.00	0	12	0
388645261000125	12999763169054705758.1362068344190264	google	9705		1428542287475	0	4.99	0.00	0	15	0
951249802000041	12999763169054705758.1362068344190264	google	9705		1428542372080	0	4.99	0.00	0	13	0
95127560000041	12999763169054705758.1362068344190264	google	9705		1428542439338	0	4.99	0.00	0	13	0
957452846000041	12999763169054705758.1362068344190264	google	9705		1428542490768	0	4.99	0.00	0	13	0
396086707000135	12999763169054705758.1362068344190264	google	9705		1428542575984	0	4.99	0.00	0	16	0
998691484000005	12999763169054705758.1362068344190264	google	9705		1428542663037	0	4.99	0.00	0	22	0
881994185000031	12999763169054705758.1362068344190264	google	9705		1428542761361	0	4.99	0.00	0	18	0
689077699000041	12999763169054705758.1362068344190264	google	9705		1428542888823	0	4.99	0.00	0	21	0
957423335000041	12999763169054705758.1362068344190264	google	9705		1428543107531	0	4.99	0.00	0	14	0
957847637000041	12999763169054705758.1362068344190264	google	9705		1428543184180	0	4.99	0.00	0	14	0
957859619000041	12999763169054705758.1362068344190264	google	9705		1428543273678	0	4.99	0.00	0	14	0
720029467000108	12999763169054705758.1362068344190264	google	9705		1428543343795	0	4.99	0.00	0	15	0
895312850000041	12999763169054705758.1362068344190264	google	9705		1428543408977	0	4.99	0.00	0	13	0
999494115000005	12999763169054705758.1362068344190264	google	9705		1428543535463	0	4.99	0.00	0	19	0
1029688357000233	12999763169054705758.1331596920439981	google	9310		1430879639297	0	9.99	0.00	0	4	5
979488656000015	12999763169054705758.1331596920439981	google	9310		1430923595084	0	9.99	0.00	0	1	2
991286105000120	12999763169054705758.1365910521802680	google	9002		1430929639395	0	19.99	0.00	0	3	4
991286105000120	12999763169054705758.1319613372858761	google	9003		1430929639493	0	49.99	0.00	0	3	4
991286105000120	12999763169054705758.1336733726632113	google	9001		1430929639579	0	9.99	0.00	0	3	4
991286105000120	12999763169054705758.1344143507644202	google	9000		1430929639659	0	4.99	0.00	0	3	4
27109489000298	12999763169054705758.1331596920439981	google	9310		1431035316722	0	9.99	0.00	0	4	5
1262446652000005	12999763169054705758.1331596920439981	google	9310		1431072812285	0	9.99	0.00	0	2	2
99421355000041	12999763169054705758.1349996140022758	google	9850		1431076154600	0	4.99	0.00	0	12	11
664143483000041	12999763169054705758.1349996140022758	google	9850		1431078309291	0	4.99	0.00	0	21	16
1043702900000233	12999763169054705758.1331596920439981	google	9310		1431078635368	0	9.99	0.00	0	1	2
979502287000015	12999763169054705758.1331596920439981	google	9310		1431088095908	0	9.99	0.00	0	2	3
1051941559000233	12999763169054705758.1331596920439981	google	9310		1431098043568	0	9.99	0.00	0	2	2
1347457768000001	12999763169054705758.1331596920439981	google	9310		1431143077480	0	9.99	0.00	0	1	1
799052676000308	12999763169054705758.1331596920439981	google	9310		1431168664399	0	9.99	0.00	0	2	2
1055672254000233	12999763169054705758.1331596920439981	google	9310		1431184850566	0	9.99	0.00	0	2	2
1443914766000142	12999763169054705758.1365910521802680	google	9002		1431188437542	0	19.99	0.00	0	3	4
1443914766000142	12999763169054705758.1319613372858761	google	9003		1431188437675	0	49.99	0.00	0	3	4
1443914766000142	12999763169054705758.1336733726632113	google	9001		1431188437737	0	9.99	0.00	0	3	4
1443914766000142	12999763169054705758.1344143507644202	google	9000		1431188437803	0	4.99	0.00	0	3	4
984326603000015	12999763169054705758.1331596920439981	google	9310		1431200399509	0	9.99	0.00	0	3	3
584344957000042	12999763169054705758.1322601386231603	google	9150		1417896840715	0	9.99	0.00	0	1	0
343041282000042	12999763169054705758.1374802548185893	google	9460		1421736282438	0	4.99	0.00	0	16	0
889185702000042	12999763169054705758.1374802548185893	google	9460		1421736282438	0	4.99	0.00	0	7	0
12022698000042	12999763169054705758.1319314329082029	google	9220		1421801968328	0	4.99	0.00	0	15	0
76886177000061	12999763169054705758.1319314329082029	google	9220		1421801968328	0	4.99	0.00	0	12	0
539033693000042	12999763169054705758.1316089352423354	google	9505		1423283860645	0	4.99	0.00	0	17	0
910277534000042	12999763169054705758.1316089352423354	google	9505		1423283860645	0	4.99	0.00	0	9	0
879499964000112	12999763169054705758.1358655403106371	google	9150		1423352190535	0	9.99	0.00	0	3	0
632656580000046	12999763169054705758.1368382658883279	google	9490		1423429180041	0	4.99	0.00	0	15	0
706918228000149	12999763169054705758.1368382658883279	google	9490		1423429180041	0	4.99	0.00	0	6	0
146715436000042	12999763169054705758.1388634288988010	google	9300		1423430675790	0	9.99	0.00	0	16	0
883214846000042	12999763169054705758.1388634288988010	google	9300		1423430675790	0	9.99	0.00	0	12	0
410386401000045	12999763169054705758.1386523235117476	google	9495		1423601508272	0	4.99	0.00	0	19	0
101181309000042	12999763169054705758.1360381735049708	google	9716		1428878196364	0	9.99	0.00	0	10	0
1011841221000042	12999763169054705758.1360381735049708	google	9716		1428908221680	0	9.99	0.00	0	10	0
592811000042	12999763169054705758.1399710914002689	google	9745		1429238464536	0	4.99	0.00	0	25	0
964801967000042	12999763169054705758.1358303697948106	google	9750		1429358798173	0	4.99	0.00	0	14	0
101375531000042	12999763169054705758.1358303697948106	google	9750		1429358958877	0	4.99	0.00	0	12	0
871684589000028	12999763169054705758.1373204906755525	google	9745		1429366894044	0	4.99	0.00	0	20	0
1029688357000233	12999763169054705758.1331596920439981	google	9310		1430879690789	0	9.99	0.00	0	4	5
943449745000056	12999763169054705758.1365910521802680	google	9812		1430896114922	0	19.99	0.00	0	1	2
943449745000056	12999763169054705758.1319613372858761	google	9813		1430896115350	0	49.99	0.00	0	1	2
943449745000056	12999763169054705758.1344143507644202	google	9810		1430896115913	0	4.99	0.00	0	1	2
943449745000056	12999763169054705758.1336733726632113	google	9811		1430896115990	0	9.99	0.00	0	1	2
979488656000015	12999763169054705758.1331596920439981	google	9310		1430923808658	0	9.99	0.00	0	1	2
27109489000298	12999763169054705758.1331596920439981	google	9310		1431035174305	0	9.99	0.00	0	4	5
1262446652000005	12999763169054705758.1331596920439981	google	9310		1431072879820	0	9.99	0.00	0	2	2
942673878000014	12999763169054705758.1365910521802680	google	9002		1431077974426	0	19.99	0.00	0	3	4
942673878000014	12999763169054705758.1319613372858761	google	9003		1431077974554	0	49.99	0.00	0	3	4
942673878000014	12999763169054705758.1344143507644202	google	9000		1431077974709	0	4.99	0.00	0	3	4
942673878000014	12999763169054705758.1336733726632113	google	9001		1431077974765	0	9.99	0.00	0	3	4
1043702900000233	12999763169054705758.1331596920439981	google	9310		1431078685646	0	9.99	0.00	0	1	2
979502287000015	12999763169054705758.1331596920439981	google	9310		1431088172199	0	9.99	0.00	0	2	3
1051941559000233	12999763169054705758.1331596920439981	google	9310		1431098146761	0	9.99	0.00	0	2	2
1347457768000001	12999763169054705758.1331596920439981	google	9310		1431143178481	0	9.99	0.00	0	1	1
799052676000308	12999763169054705758.1331596920439981	google	9310		1431168729151	0	9.99	0.00	0	2	2
1055672254000233	12999763169054705758.1331596920439981	google	9310		1431184902516	0	9.99	0.00	0	2	2
714217458000142	12999763169054705758.1373618343559712	google	9850		1431193963383	0	4.99	0.00	0	11	12
985386409000042	12999763169054705758.1373618343559712	google	9850		1431194112763	0	4.99	0.00	0	11	12
984326603000015	12999763169054705758.1331596920439981	google	9310		1431200489951	0	9.99	0.00	0	3	3
1040008856000042	12999763169054705758.1399936666871580	google	9855		1431230547239	0	4.99	0.00	0	13	11
1018975918000042	12999763169054705758.1399936666871580	google	9855		1431231393843	0	4.99	0.00	0	15	13
1446502880000142	12999763169054705758.1365910521802680	google	9002		1431251558764	0	19.99	0.00	0	3	4
1446502880000142	12999763169054705758.1319613372858761	google	9003		1431251558890	0	49.99	0.00	0	3	4
1446502880000142	12999763169054705758.1336733726632113	google	9001		1431251558960	0	9.99	0.00	0	3	4
1446502880000142	12999763169054705758.1344143507644202	google	9000		1431251559030	0	4.99	0.00	0	3	4
46138997000060	689021521212382	facebook	9050		1419822386000	0	6.99	0.00	0	3	0
33348323000043	12999763169054705758.1383300261172720	google	9425		1420866166091	0	4.99	0.00	0	13	0
539377582000091	12999763169054705758.1383300261172720	google	9425		1420866166091	0	4.99	0.00	0	4	0
687424868000043	12999763169054705758.1388970484554988	google	9460		1421647393329	0	4.99	0.00	0	20	0
86719201000043	12999763169054705758.1388970484554988	google	9460		1421647393329	0	4.99	0.00	0	13	0
868903063000043	12999763169054705758.1327273043725321	google	9150		1422168499593	0	9.99	0.00	0	9	0
879499696000043	12999763169054705758.1327273043725321	google	9150		1422168499593	0	9.99	0.00	0	7	0
847204966000043	12999763169054705758.1325807813075350	google	9530		1423027928586	0	4.99	0.00	0	13	0
678119887000124	12999763169054705758.1392907018666121	google	9150		1423073651349	0	9.99	0.00	0	5	0
270628666000059	12999763169054705758.1398159222895926	google	9505		1423321325472	0	4.99	0.00	0	15	0
489867349000126	12999763169054705758.1398159222895926	google	9505		1423321325472	0	4.99	0.00	0	9	0
609577154000043	12999763169054705758.1337448724068486	google	9105		1423771351572	0	19.99	0.00	0	17	0
655157141000099	12999763169054705758.1337448724068486	google	9105		1423771351572	0	19.99	0.00	0	9	0
706434022000044	12999763169054705758.1370349635198200	google	9375		1425218919877	0	4.99	0.00	0	14	0
933513152000043	12999763169054705758.1370349635198200	google	9375		1425218919877	0	4.99	0.00	0	5	0
848983729000043	12999763169054705758.1315418656503504	google	9001		1426810464753	0	9.99	0.00	0	13	0
10675403000043	12999763169054705758.1315418656503504	google	9001		1426815533900	0	9.99	0.00	0	20	0
848983729000043	12999763169054705758.1360501689546395	google	9152		1426865734652	0	99.99	0.00	0	13	0
10675403000043	12999763169054705758.1360501689546395	google	9152		1426868983165	0	99.99	0.00	0	20	0
10675403000043	12999763169054705758.1317791268922852	google	9105		1427414371920	0	19.99	0.00	0	22	0
687424868000043	12999763169054705758.1385766201981432	google	9652		1427507494637	0	19.99	0.00	0	26	0
791575482000043	12999763169054705758.1346619091080226	google	9715		1428767475887	0	4.99	0.00	0	25	0
987437207000043	12999763169054705758.1346619091080226	google	9715		1428769813168	0	4.99	0.00	0	9	0
784618631000043	12999763169054705758.1383560642364178	google	9725		1428985083863	0	4.99	0.00	0	20	0
991339147000043	12999763169054705758.1383560642364178	google	9725		1428991057083	0	4.99	0.00	0	10	0
122992861000043	12999763169054705758.1369764808204564	google	9760		1429625870258	0	4.99	0.00	0	18	16
469846805000043	12999763169054705758.1354624261929695	google	9764		1429728137854	0	99.99	0.00	0	30	20
997362102000043	12999763169054705758.1354624261929695	google	9764		1429846292894	0	99.99	0.00	0	10	9
1029688357000233	12999763169054705758.1331596920439981	google	9310		1430879766477	0	9.99	0.00	0	4	5
979488656000015	12999763169054705758.1331596920439981	google	9310		1430923890462	0	9.99	0.00	0	1	2
27109489000298	12999763169054705758.1331596920439981	google	9310		1431035047370	0	9.99	0.00	0	4	5
1262446652000005	12999763169054705758.1331596920439981	google	9310		1431072963825	0	9.99	0.00	0	2	2
1043702900000233	12999763169054705758.1331596920439981	google	9310		1431078723694	0	9.99	0.00	0	1	2
979502287000015	12999763169054705758.1331596920439981	google	9310		1431088229859	0	9.99	0.00	0	2	3
1051941559000233	12999763169054705758.1331596920439981	google	9310		1431098239330	0	9.99	0.00	0	2	2
1347457768000001	12999763169054705758.1331596920439981	google	9310		1431143257856	0	9.99	0.00	0	1	1
799052676000308	12999763169054705758.1331596920439981	google	9310		1431168769901	0	9.99	0.00	0	2	2
1055672254000233	12999763169054705758.1331596920439981	google	9310		1431185039921	0	9.99	0.00	0	2	3
984326603000015	12999763169054705758.1331596920439981	google	9310		1431200545480	0	9.99	0.00	0	3	3
326585217000044	12999763169054705758.1323151160960781	google	9485		1423142222728	0	4.99	0.00	0	19	0
708274490000113	12999763169054705758.1323151160960781	google	9485		1423142222728	0	4.99	0.00	0	7	0
253365957000044	12999763169054705758.1326303825568939	google	9491		1423294797216	0	9.99	0.00	0	17	0
931794501000044	12999763169054705758.1326303825568939	google	9491		1423294797216	0	9.99	0.00	0	6	0
270809019000044	12999763169054705758.1326700136327256	google	9365		1424769209039	0	4.99	0.00	0	25	0
825466595000033	12999763169054705758.1349644815456150	google	9376		1424998593922	0	9.99	0.00	0	20	0
953703998000044	12999763169054705758.1349644815456150	google	9376		1424998593922	0	9.99	0.00	0	8	0
293609159000044	12999763169054705758.1375211339486552	google	9605		1426486674374	0	4.99	0.00	0	16	0
953703998000044	12999763169054705758.1382380056803906	google	9611		1426619911775	0	9.99	0.00	0	10	0
979833751000044	12999763169054705758.1382380056803906	google	9611		1426619911775	0	9.99	0.00	0	9	0
326585217000044	12999763169054705758.1390944255571587	google	9610		1426640779458	0	4.99	0.00	0	21	0
624781795000128	12999763169054705758.1390944255571587	google	9610		1426640779458	0	4.99	0.00	0	12	0
624781795000128	12999763169054705758.1329463214098370	google	9620		1426850506996	0	4.99	0.00	0	12	0
708274490000113	12999763169054705758.1329463214098370	google	9620		1426852853090	0	4.99	0.00	0	13	0
32474649000099	9680	google	9680		1428048160128	0	4.99	0.00	0	13	0
970797659000044	12999763169054705758.1323505619695070	google	9695		1428392148714	0	4.99	0.00	0	13	0
674661621000044	12999763169054705758.1323505619695070	google	9695		1428393536695	0	4.99	0.00	0	21	0
84173677000236	735561509893926	facebook	9000		1428537692454	0	4.99	0.00	0	9	0
137456758000307	12999763169054705758.1314614046337148	google	9831		1430824097236	0	9.99	0.00	0	2	2
1029688357000233	12999763169054705758.1331596920439981	google	9310		1430879832407	0	9.99	0.00	0	4	5
979488656000015	12999763169054705758.1331596920439981	google	9310		1430923951510	0	9.99	0.00	0	1	2
27109489000298	12999763169054705758.1331596920439981	google	9310		1431034786951	0	9.99	0.00	0	4	5
1262446652000005	12999763169054705758.1331596920439981	google	9310		1431073158961	0	9.99	0.00	0	2	2
1043702900000233	12999763169054705758.1331596920439981	google	9310		1431078774646	0	9.99	0.00	0	1	2
979502287000015	12999763169054705758.1331596920439981	google	9310		1431088303378	0	9.99	0.00	0	2	3
1051941559000233	12999763169054705758.1331596920439981	google	9310		1431098293448	0	9.99	0.00	0	2	2
1347457768000001	12999763169054705758.1331596920439981	google	9310		1431143313469	0	9.99	0.00	0	1	1
799052676000308	12999763169054705758.1331596920439981	google	9310		1431168813545	0	9.99	0.00	0	2	2
1055672254000233	12999763169054705758.1331596920439981	google	9310		1431185157087	0	9.99	0.00	0	3	3
984326603000015	12999763169054705758.1331596920439981	google	9310		1431200627071	0	9.99	0.00	0	3	3
982719989000294	12999763169054705758.1362128116778173	google	9855		1431261276594	0	4.99	0.00	0	8	7
1057487926000044	12999763169054705758.1362128116778173	google	9855		1431262161028	0	4.99	0.00	0	6	6
713768556000045	12999763169054705758.1373101947114665	google	9465		1421990468032	0	4.99	0.00	0	19	0
390323047000045	12999763169054705758.1348994599197335	google	9470		1422462586875	0	4.99	0.00	0	16	0
964564523000045	12999763169054705758.1348994599197335	google	9000		1422462586875	0	4.99	0.00	0	1	0
316913477000045	12999763169054705758.1355610850972553	google	9480		1422817843207	0	4.99	0.00	0	14	0
925984962000045	12999763169054705758.1355610850972553	google	9480		1422817843207	0	4.99	0.00	0	6	0
477966598000117	12999763169054705758.1345608193603700	google	9495		1423461665921	0	4.99	0.00	0	11	0
918428450000045	12999763169054705758.1345608193603700	google	9495		1423461665921	0	4.99	0.00	0	10	0
139059257000045	12999763169054705758.1382519895463852	google	9495		1423561025229	0	4.99	0.00	0	14	0
59642503000045	12999763169054705758.1361768371024348	google	9495		1423738919158	0	4.99	0.00	0	20	0
92604825000045	12999763169054705758.1361768371024348	google	9495		1423738919158	0	4.99	0.00	0	11	0
139059257000045	12999763169054705758.1316053667173359	google	9368		1424815768567	0	49.99	0.00	0	14	0
139059257000045	12999763169054705758.1395485333929080	google	9251		1425435145405	0	9.99	0.00	0	15	0
287584396000045	9001	google	9001		1426360107231	0	9.99	0.00	0	26	0
139059257000045	12999763169054705758.1388234403328038	google	9001		1426795384358	0	9.99	0.00	0	16	0
139059257000045	12999763169054705758.1361207018235463	google	9636		1427246596177	0	9.99	0.00	0	16	0
74827071000114	12999763169054705758.1332021400260039	google	9745		1429270618697	0	4.99	0.00	0	13	0
279977600000045	12999763169054705758.1332021400260039	google	9745		1429284212747	0	4.99	0.00	0	18	0
377964678000045	12999763169054705758.1350778865011001	google	9756		1429559009585	0	9.99	0.00	0	24	0
377964678000045	12999763169054705758.1307662743627208	google	9757		1429651070307	0	19.99	0.00	0	24	18
1033643332000045	12999763169054705758.1307662743627208	google	9757		1429688034151	0	19.99	0.00	0	7	9
1033643332000045	12999763169054705758.1350778865011001	google	9756		1429688034746	0	9.99	0.00	0	7	9
322825751000045	12999763169054705758.1392203249032860	google	9805		1430298836157	0	4.99	0.00	0	21	17
1043337936000045	12999763169054705758.1392203249032860	google	9805		1430299121829	0	4.99	0.00	0	12	10
920611611000247	100000150773194	ios	9830		1430746247177	0	4.99	0.00	0	9	8
720748982000240	100000150773194	ios	9830		1430746405036	0	4.99	0.00	0	11	10
337713207000156	100000150773194	ios	9825		1430749211937	0	4.99	0.00	0	28	21
105359139000045	12999763169054705758.1350921847881795	google	9830		1430781931625	0	4.99	0.00	0	2	2
1033601743000045	12999763169054705758.1350921847881795	google	9830		1430786716240	0	4.99	0.00	0	11	11
1333005487000007	12999763169054705758.1365910521802680	google	9812		1430813110975	0	19.99	0.00	0	1	2
1333005487000007	12999763169054705758.1319613372858761	google	9813		1430813111490	0	49.99	0.00	0	1	2
1333005487000007	12999763169054705758.1344143507644202	google	9810		1430813111952	0	4.99	0.00	0	1	2
1333005487000007	12999763169054705758.1336733726632113	google	9811		1430813112033	0	9.99	0.00	0	1	2
1029688357000233	12999763169054705758.1331596920439981	google	9310		1430879893215	0	9.99	0.00	0	4	5
979488656000015	12999763169054705758.1331596920439981	google	9310		1430924032722	0	9.99	0.00	0	1	2
27109489000298	12999763169054705758.1331596920439981	google	9310		1431034703560	0	9.99	0.00	0	4	5
1043702900000233	12999763169054705758.1331596920439981	google	9310		1431078824588	0	9.99	0.00	0	1	2
1051941559000233	12999763169054705758.1331596920439981	google	9310		1431098339345	0	9.99	0.00	0	2	2
1347457768000001	12999763169054705758.1331596920439981	google	9310		1431143394562	0	9.99	0.00	0	1	1
799052676000308	12999763169054705758.1331596920439981	google	9310		1431168872535	0	9.99	0.00	0	2	2
1055672254000233	12999763169054705758.1331596920439981	google	9310		1431185322923	0	9.99	0.00	0	3	3
